AgentId,MetricDate,Total sessions,Number of resolved sessions,Number of escalated sessions,Number of abandoned sessions,Number of engaged sessions,Number of unengaged sessions,Number of CSAT responses,Number of responses with CSAT rating of 1,Number of responses with CSAT rating of 2,Number of responses with CSAT rating of 3,Number of responses with CSAT rating of 4,Number of responses with CSAT rating of 5,Average duration of all sessions,Average duration of unengaged sessions,Average duration of engaged sessions,Average duration of resolved sessions,Average duration of escalated sessions,Average duration of abandoned sessions,Number of engaged sessions with knowledge sources used,Number of unengaged sessions with knowledge sources used,Number of resolved sessions with knowledge sources used,Number of escalated sessions with knowledge sources used,Number of abandoned sessions with knowledge sources used
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-04-05,5,0,0,2,2,3,0,0,0,0,0,0,1533.8,769.66666666667,2680.0,,,2680.0,1,0,0,0,1
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-04-05,13,2,0,4,6,7,0,0,0,0,0,0,984.23076923077,259.71428571429,1832.0,228.5,,2634.5,4,1,1,0,3
b33615f9-2a98-ad59-6cc9-15cf8b6f0658,2026-04-05,98,0,0,1,1,97,0,0,0,0,0,0,1.0,0.0,152.0,,,152.0,0,0,0,0,0
62e5a031-75b4-95e5-777f-b83ba05d395d,2026-04-05,2,0,0,1,1,1,0,0,0,0,0,0,30.0,0.0,60.0,,,60.0,0,0,0,0,0
1668842b-c681-5d4f-96da-204528f82c27,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,103.0,,103.0,,,103.0,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-04-05,2,0,0,0,0,2,0,0,0,0,0,0,104.0,104.0,,,,,0,0,0,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-04-05,4,0,0,4,4,0,0,0,0,0,0,0,43.0,,43.0,,,43.0,4,0,0,0,4
9344ef2c-794f-9d19-fbdb-006868a10afc,2026-04-05,4,0,0,4,4,0,0,0,0,0,0,0,187.5,,187.5,,,187.5,1,0,0,0,1
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-04-05,2,0,0,0,0,2,0,0,0,0,0,0,200.0,200.0,,,,,0,0,0,0,0
50285ca2-6592-9701-2f9e-9cbbb26700ae,2026-04-05,3,2,0,1,3,0,0,0,0,0,0,0,25.0,,25.0,34.0,,7.0,0,0,0,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-04-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
adf47dbf-5916-88be-11a7-7eb66c134364,2026-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
2a9fde94-72be-748c-19fb-7a3921f3fbcb,2026-04-05,4,1,0,1,2,2,0,0,0,0,0,0,1023.75,2.0,2046.0,3730.0,,362.0,0,0,0,0,0
55bcfaf7-381a-ce6c-8b3b-20159ec4d94c,2026-04-05,2,0,0,1,1,1,0,0,0,0,0,0,2743.0,121.0,5366.0,,,5366.0,0,0,0,0,0
65bbdc79-666e-a342-3d21-79b2268a6540,2026-04-05,15,0,0,2,2,13,0,0,0,0,0,0,36.0,1.0,279.0,,,279.0,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-04-05,6,0,0,5,5,1,0,0,0,0,0,0,38.0,4.0,45.0,,,45.0,5,0,0,0,5
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-04-05,2,0,0,2,2,0,0,0,0,0,0,0,444.5,,444.5,,,444.5,1,0,0,0,1
5258db13-d15e-2df2-212d-24193af3e914,2026-04-05,5,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
e3b3040b-61d1-528d-1f62-be2d0226553b,2026-04-05,10,0,0,9,9,1,0,0,0,0,0,0,170.0,5.0,189.0,,,189.0,1,0,0,0,1
4458838b-ab24-351e-3f09-56524168fdd1,2026-04-05,40,0,0,0,0,40,0,0,0,0,0,0,425.7,425.7,,,,,0,0,0,0,0
91972360-80b0-4958-49b7-ae11f6b737ca,2026-04-05,2,0,0,0,0,2,0,0,0,0,0,0,3.0,3.0,,,,,0,0,0,0,0
6e658adc-fd2c-5e2d-4c87-36c2c1cb51c4,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,47.0,,47.0,,,47.0,0,0,0,0,0
8c50c8df-ee9c-c2c5-dcf5-44284d7cdef7,2026-04-05,16,0,0,15,15,1,0,0,0,0,0,0,314.0,1082.0,262.8,,,262.8,2,0,0,0,2
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-04-05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-04-05,18,4,4,9,17,1,3,0,2,1,0,0,445.16666666667,76.0,466.82352941177,213.0,141.0,726.0,1,0,0,0,1
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-04-05,10,4,0,4,8,2,0,0,0,0,0,0,476.8,132.5,563.75,128.25,,1000.0,3,0,1,0,2
432b3a6d-168a-a766-89d8-ef47a9c99084,2026-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
5552737a-8fac-ec4c-5390-c6dcaedffc62,2026-04-05,29,0,0,0,0,29,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
e2e9b9bf-687b-f74c-7d45-25f37498f19b,2026-04-05,6,0,0,0,0,6,0,0,0,0,0,0,4.0,4.0,,,,,0,0,0,0,0
72a519ff-6d64-f497-ed4a-9e32137ef665,2026-04-05,4,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-04-05,14,0,0,11,11,3,0,0,0,0,0,0,71.71428571429,0.0,91.54545454545,,,91.54545454545,6,0,0,0,6
ab0e793c-922c-a546-1e96-a7e20fbfa785,2026-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
e08ef7fb-23eb-29be-aa79-cc41e2b2c689,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,1618.0,,1618.0,,,1618.0,0,0,0,0,0
5d219438-2d67-fe69-b834-7a0bda67d91f,2026-04-05,2,0,0,2,2,0,0,0,0,0,0,0,145.0,,145.0,,,145.0,2,0,0,0,2
563f71c5-1148-b938-3c8e-ce179379137d,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,340.0,,340.0,,,340.0,1,0,0,0,1
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-04-05,3,0,0,1,1,2,0,0,0,0,0,0,663.0,0.0,1989.0,,,1989.0,1,0,0,0,1
06354c1e-12f8-b389-9b33-8ccbe7edeac2,2026-04-05,25,0,0,0,0,25,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
f1f1cf16-d325-a148-a234-5d56c18758ae,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,263.0,,263.0,,,263.0,1,0,0,0,1
9a44c704-094a-3cce-18d2-f096a8c876f0,2026-04-05,2,0,0,1,1,1,0,0,0,0,0,0,16.0,3.0,29.0,,,29.0,0,0,0,0,0
88ac6706-4e6f-6d0f-f87f-2b82b87aede3,2026-04-05,4,0,0,0,0,4,0,0,0,0,0,0,782.0,782.0,,,,,0,0,0,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-04-05,18,2,1,6,9,9,0,0,0,0,0,0,129.44444444444,76.55555555556,183.11111111111,17.0,731.0,147.83333333333,0,0,0,0,0
3dea74d6-6253-e63b-6a41-e1eba6cb4cda,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,17.0,,17.0,,,17.0,0,0,0,0,0
4b72fa70-506f-feb1-ddd6-fbbe3f261865,2026-04-05,8,0,0,6,6,2,0,0,0,0,0,0,944.5,33.0,1248.66666666667,,,1248.66666666667,1,0,0,0,1
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-04-05,1,0,0,1,1,0,0,0,0,0,0,0,16.0,,16.0,,,16.0,0,0,0,0,0
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-04-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-04-12,43,0,0,1,1,42,0,0,0,0,0,0,514.44186046512,526.45238095238,10.0,,,10.0,0,0,0,0,0
e3b3040b-61d1-528d-1f62-be2d0226553b,2026-04-12,10,10,0,0,10,0,0,0,0,0,0,0,279.5,,279.5,279.5,,,2,0,2,0,0
b807ae80-0f35-cbe4-ff72-3379c80c3a90,2026-04-12,11,4,0,5,9,2,0,0,0,0,0,0,485.72727272727,26.0,588.22222222222,240.0,,866.8,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-04-12,14,5,1,7,13,1,0,0,0,0,0,0,358.42857142857,3.0,385.84615384615,362.0,535.0,381.71428571429,0,0,0,0,0
65f50475-4310-c061-588a-0013c4281df5,2026-04-12,14,0,0,11,11,3,0,0,0,0,0,0,119.57142857143,0.66666666667,152.54545454546,,,152.54545454546,9,0,0,0,9
65bbdc79-666e-a342-3d21-79b2268a6540,2026-04-12,1,0,0,1,1,0,0,0,0,0,0,0,6.0,,6.0,,,6.0,0,0,0,0,0
55bcfaf7-381a-ce6c-8b3b-20159ec4d94c,2026-04-12,4,2,0,0,2,2,0,0,0,0,0,0,2455.5,3072.0,1839.0,1839.0,,,0,0,0,0,0
ce2d34f5-959c-32c2-14d7-cb80d1052b83,2026-04-12,2,1,0,1,2,0,0,0,0,0,0,0,512.0,,512.0,5.0,,1019.0,1,0,0,0,1
5258db13-d15e-2df2-212d-24193af3e914,2026-04-12,10,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
3baf12a4-9501-a528-b314-c920811a3df0,2026-04-12,1,0,0,0,0,1,0,0,0,0,0,0,53.0,53.0,,,,,0,0,0,0,0
75d4fa33-7033-c6f5-b27f-5e9c678920f2,2026-04-12,1,0,0,0,0,1,0,0,0,0,0,0,16.0,16.0,,,,,0,0,0,0,0
9a44c704-094a-3cce-18d2-f096a8c876f0,2026-04-12,3,0,0,3,3,0,0,0,0,0,0,0,60.0,,60.0,,,60.0,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-04-12,1,0,0,1,1,0,0,0,0,0,0,0,141.0,,141.0,,,141.0,0,0,0,0,0
4b72fa70-506f-feb1-ddd6-fbbe3f261865,2026-04-12,3,1,0,0,1,2,0,0,0,0,0,0,165.33333333333,3.0,490.0,490.0,,,0,0,0,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-04-12,3,0,0,2,2,1,0,0,0,0,0,0,130.0,3.0,194.0,,,194.0,0,0,0,0,0
cbaf8714-828c-d19d-36cf-f61bd5b64b45,2026-04-12,6,0,0,4,4,2,0,0,0,0,0,0,506.66666666667,24.5,748.25,,,748.25,0,0,0,0,0
e08ef7fb-23eb-29be-aa79-cc41e2b2c689,2026-04-12,2,1,0,1,2,0,0,0,0,0,0,0,534.0,,534.0,65.0,,1003.0,1,0,1,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-04-12,8,6,0,2,8,0,0,0,0,0,0,0,342.0,,342.0,215.83333333333,,720.5,3,0,3,0,0
22c60af1-7353-6a92-4e50-18d2e056c738,2026-04-12,1,0,0,1,1,0,0,0,0,0,0,0,235.0,,235.0,,,235.0,1,0,0,0,1
79824940-e4a8-1854-e9e5-5cb25de6b79c,2026-04-12,1,0,0,1,1,0,0,0,0,0,0,0,101.0,,101.0,,,101.0,0,0,0,0,0
11c98121-b090-86f2-e35e-095856ee3c17,2026-04-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
0dc14cb5-e2f2-cbc4-91f2-96b755df680c,2026-04-12,2,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,,,,,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-04-12,3,0,0,2,2,1,0,0,0,0,0,0,41.0,42.0,40.5,,,40.5,2,0,0,0,2
69908474-6ea0-cc64-1b35-c678b222244c,2026-04-12,1,0,0,1,1,0,0,0,0,0,0,0,2876.0,,2876.0,,,2876.0,0,0,0,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-04-12,11,9,0,2,11,0,0,0,0,0,0,0,145.72727272727,,145.72727272727,153.0,,114.5,11,0,9,0,2
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-04-12,1,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,,,,,0,0,0,0,0
6a73efc8-e601-b320-0180-911509016eb6,2026-04-12,1,1,0,0,1,0,0,0,0,0,0,0,10.0,,10.0,10.0,,,0,0,0,0,0
86b38839-1509-0ea8-5c97-e4e69f1d98cd,2026-04-12,3,1,0,2,3,0,0,0,0,0,0,0,640.0,,640.0,360.0,,780.0,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-04-12,123,11,0,1,12,111,0,0,0,0,0,0,21.26829268293,0.0,243.58333333333,191.09090909091,,823.0,4,0,4,0,0
a79d5329-ae81-28ae-d6c6-8973bc0ac3bb,2026-04-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
84fd6b25-b55c-ae4d-4098-b607983fdcc8,2026-04-12,1,1,0,0,1,0,0,0,0,0,0,0,135.0,,135.0,135.0,,,1,0,1,0,0
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-04-12,21,4,14,3,21,0,0,0,0,0,0,0,365.90476190476,,365.90476190476,432.5,195.0,1074.0,4,0,2,1,1
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-04-12,2,0,0,0,0,2,0,0,0,0,0,0,2.0,2.0,,,,,0,0,0,0,0
69c91989-66df-e4d7-a181-5b0383485a53,2026-04-12,6,1,0,1,2,4,0,0,0,0,0,0,27.66666666667,33.75,16.0,2.0,,30.0,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-04-12,1,0,0,1,1,0,0,0,0,0,0,0,48.0,,48.0,,,48.0,1,0,0,0,1
62e5a031-75b4-95e5-777f-b83ba05d395d,2026-04-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-04-12,1,0,0,0,0,1,0,0,0,0,0,0,5.0,5.0,,,,,0,0,0,0,0
75814bc8-7262-ace7-62ae-e055f58645fa,2026-04-12,3,1,0,0,1,2,0,0,0,0,0,0,110.0,3.0,325.0,325.0,,,0,0,0,0,0
9344ef2c-794f-9d19-fbdb-006868a10afc,2026-04-12,6,1,0,0,1,5,0,0,0,0,0,0,413.0,222.8,1364.0,1364.0,,,1,3,1,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-04-12,1,1,0,0,1,0,0,0,0,0,0,0,13.0,,13.0,13.0,,,1,0,1,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-04-12,10,0,0,9,9,1,0,0,0,0,0,0,332.1,0.0,369.0,,,369.0,9,0,0,0,9
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-04-12,2,0,0,2,2,0,0,0,0,0,0,0,277.0,,277.0,,,277.0,0,0,0,0,0
7ae41312-0222-e237-b333-d58b2fa829fb,2026-04-12,1,0,0,0,0,1,0,0,0,0,0,0,13.0,13.0,,,,,0,0,0,0,0
14db9372-9d09-672a-85de-0d41d014d971,2026-04-12,1,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,,,,,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-04-12,4,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
886be1cd-d374-b473-eb5e-5e44351e0f6c,2026-04-12,1,1,0,0,1,0,0,0,0,0,0,0,166.0,,166.0,166.0,,,1,0,1,0,0
5e88ef75-87c3-3586-1c2b-456cbfa860ef,2026-04-12,1,1,0,0,1,0,0,0,0,0,0,0,17.0,,17.0,17.0,,,1,0,1,0,0
3a56460b-84a9-d33e-7c45-c9c85440b43d,2026-04-12,2,0,0,1,1,1,0,0,0,0,0,0,76.0,38.0,114.0,,,114.0,1,1,0,0,1
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-04-12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
22ddf3cc-afc7-995c-35fb-f507fab00be0,2026-04-12,4,1,0,1,2,2,0,0,0,0,0,0,117.0,27.0,208.0,33.0,,384.0,0,0,0,0,0
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-04-12,2,1,0,0,1,1,0,0,0,0,0,0,1268.5,11.0,2526.0,2526.0,,,0,0,0,0,0
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-04-12,4,2,0,0,2,2,0,0,0,0,0,0,35.25,38.5,32.5,32.5,,,2,0,2,0,0
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-04-12,2,2,0,0,2,0,0,0,0,0,0,0,15.0,,15.0,15.0,,,2,0,2,0,0
86b38839-1509-0ea8-5c97-e4e69f1d98cd,2026-04-19,6,4,0,0,4,2,0,0,0,0,0,0,898.83333333333,1236.0,731.0,731.0,,,0,0,0,0,0
65ade57c-ab2d-f32c-6d04-ca4362bcd111,2026-04-19,7,7,0,0,7,0,0,0,0,0,0,0,73.85714285714,,73.85714285714,73.85714285714,,,6,0,6,0,0
e4cf2d10-ba29-5a61-46d6-73c2eb8aa7c7,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,21.0,21.0,,,,,0,0,0,0,0
def46aa3-a5f8-bba0-cb4f-709330253b6d,2026-04-19,58,11,2,1,14,44,0,0,0,0,0,0,236.98275862069,0.09090909091,989.92857142857,1040.09090909091,790.0,847.0,4,0,3,0,1
a0d9cb37-7dc6-0aa6-6daa-8b4bdd15798e,2026-04-19,1,0,0,0,0,1,0,0,0,0,0,0,27.0,27.0,,,,,0,0,0,0,0
a79d5329-ae81-28ae-d6c6-8973bc0ac3bb,2026-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
d016454a-df0f-bde2-ca7b-966e23c4bd35,2026-04-19,6,4,1,1,6,0,0,0,0,0,0,0,474.33333333333,,474.33333333333,631.75,81.0,239.0,6,0,4,1,1
ee09da14-3ee6-0467-4605-21b8b4001d3b,2026-04-19,1,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,,,,,0,0,0,0,0
84fd6b25-b55c-ae4d-4098-b607983fdcc8,2026-04-19,2,2,0,0,2,0,0,0,0,0,0,0,251.0,,251.0,251.0,,,2,0,2,0,0
d02b8615-c9b2-83e9-6872-5b8a58a38c4c,2026-04-19,1,0,0,0,0,1,0,0,0,0,0,0,1336.0,1336.0,,,,,0,0,0,0,0
046d84d7-e990-f703-1ceb-9a11f30c3748,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,452.0,452.0,,,,,0,0,0,0,0
22c60af1-7353-6a92-4e50-18d2e056c738,2026-04-19,1,1,0,0,1,0,0,0,0,0,0,0,13.0,,13.0,13.0,,,1,0,1,0,0
79824940-e4a8-1854-e9e5-5cb25de6b79c,2026-04-19,2,1,0,1,2,0,0,0,0,0,0,0,139.0,,139.0,244.0,,34.0,0,0,0,0,0
87393e81-7495-669f-21ae-593bef161fec,2026-04-19,7,0,0,7,7,0,0,0,0,0,0,0,45.71428571429,,45.71428571429,,,45.71428571429,7,0,0,0,7
11c98121-b090-86f2-e35e-095856ee3c17,2026-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
0cc128b8-60e7-2d86-1000-8ed0ab803cc1,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,457.5,457.5,,,,,0,0,0,0,0
df66b318-4bbd-6dcb-d6dd-6aaf07eb7275,2026-04-19,1,0,0,1,1,0,0,0,0,0,0,0,231.0,,231.0,,,231.0,0,0,0,0,0
169d23ee-46b6-6035-1181-5a8f971e97d7,2026-04-19,22,0,0,19,19,3,0,0,0,0,0,0,490.09090909091,299.66666666667,519.84210526316,,,519.84210526316,14,0,0,0,14
6e9a34df-277e-6c85-b9c2-a6d2157d7157,2026-04-19,1,0,0,0,0,1,0,0,0,0,0,0,904.0,904.0,,,,,0,0,0,0,0
254dde98-4717-2bd8-cb81-806ddf82e5ec,2026-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
abe21e26-cc0e-d6c4-f416-84aeaa58a705,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,641.5,641.5,,,,,0,0,0,0,0
886be1cd-d374-b473-eb5e-5e44351e0f6c,2026-04-19,3,1,0,0,1,2,0,0,0,0,0,0,505.33333333333,689.0,138.0,138.0,,,1,0,1,0,0
eab7fde5-92c9-7ca3-00d8-38484a076bb4,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,450.0,450.0,,,,,0,0,0,0,0
22ddf3cc-afc7-995c-35fb-f507fab00be0,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,15.0,15.0,,,,,0,0,0,0,0
f0d0a9bd-433c-deeb-63e8-4a4c455202fa,2026-04-19,10,2,0,0,2,8,0,0,0,0,0,0,670.6,819.5,75.5,75.5,,,0,0,0,0,0
c7f55dbb-2320-dd06-d650-1ff541f9a0a9,2026-04-19,2,0,0,1,1,1,0,0,0,0,0,0,30.5,1.0,60.0,,,60.0,1,0,0,0,1
e26b260b-f880-b728-73c2-c40eaeb01b87,2026-04-19,4,1,0,0,1,3,0,0,0,0,0,0,245.0,179.0,445.0,445.0,,,0,0,0,0,0
b1c8fde5-b9e3-717f-fb32-ad08179242df,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,450.0,450.0,,,,,0,0,0,0,0
ceede420-8909-11dc-8679-f8de582f2516,2026-04-19,6,4,0,2,6,0,0,0,0,0,0,0,502.0,,502.0,459.0,,588.5,3,0,1,0,2
59009651-a5e1-cf24-e54d-53a39c82cd5d,2026-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
50285ca2-6592-9701-2f9e-9cbbb26700ae,2026-04-19,2,2,0,0,2,0,0,0,0,0,0,0,160.5,,160.5,160.5,,,0,0,0,0,0
0c365306-a082-7a05-e57c-e197d23fca15,2026-04-19,4,4,0,0,4,0,0,0,0,0,0,0,16.5,,16.5,16.5,,,4,0,4,0,0
9344ef2c-794f-9d19-fbdb-006868a10afc,2026-04-19,5,1,0,0,1,4,0,0,0,0,0,0,135.6,150.5,76.0,76.0,,,1,4,1,0,0
66a8e0a3-0107-05c0-255b-694508dc133f,2026-04-19,4,4,0,0,4,0,0,0,0,0,0,0,58.0,,58.0,58.0,,,3,0,3,0,0
a583e4b5-b529-7c95-5af3-12c551d8f5ae,2026-04-19,3,0,0,0,0,3,0,0,0,0,0,0,10.66666666667,10.66666666667,,,,,0,0,0,0,0
8785182c-24d6-7f79-5dc9-9ac9fd249562,2026-04-19,5,0,0,4,4,1,0,0,0,0,0,0,67.8,124.0,53.75,,,53.75,2,1,0,0,2
65f50475-4310-c061-588a-0013c4281df5,2026-04-19,46,0,0,11,11,35,0,0,0,0,0,0,324.39130434783,392.0,111.18181818182,,,111.18181818182,9,0,0,0,9
ce2d34f5-959c-32c2-14d7-cb80d1052b83,2026-04-19,13,4,1,7,12,1,0,0,0,0,0,0,975.84615384615,3.0,1057.08333333333,1097.5,708.0,1084.14285714286,11,0,4,0,7
5258db13-d15e-2df2-212d-24193af3e914,2026-04-19,8,0,0,0,0,8,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-04-19,2,0,0,0,0,2,0,0,0,0,0,0,451.0,451.0,,,,,0,0,0,0,0
4458838b-ab24-351e-3f09-56524168fdd1,2026-04-19,68,1,0,0,1,67,0,0,0,0,0,0,191.86764705882,194.62686567164,2.0,2.0,,,0,0,0,0,0
bfa48893-7a21-0fa4-e2be-97a9cbbb47ca,2026-04-19,1,0,0,0,0,1,0,0,0,0,0,0,5.0,5.0,,,,,0,0,0,0,0
e3b3040b-61d1-528d-1f62-be2d0226553b,2026-04-19,4,1,0,2,3,1,0,0,0,0,0,0,903.25,5.0,1202.66666666667,116.0,,1746.0,1,0,0,0,1
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-04-19,19,16,0,2,18,1,1,0,1,0,0,0,653.68421052632,1.0,690.05555555556,534.5625,,1936.5,1,0,1,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-04-19,3,0,0,0,0,3,0,0,0,0,0,0,15.0,15.0,,,,,0,0,0,0,0
5552737a-8fac-ec4c-5390-c6dcaedffc62,2026-04-19,15,0,0,2,2,13,0,0,0,0,0,0,6.0,0.0,65.0,,,65.0,0,0,0,0,0
630af2ca-f154-7cc9-2f4a-2b77f7e7876a,2026-04-19,30,5,1,20,26,4,0,0,0,0,0,0,468.16666666667,16.0,538.26923076923,1166.8,452.0,385.25,12,1,3,0,9
dd4f770c-d6ba-d4eb-0822-e7c6df575129,2026-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
88df5d78-2875-0e48-4f24-7e5887fa7ccb,2026-04-19,6,2,0,1,3,3,0,0,0,0,0,0,696.83333333333,840.0,553.66666666667,746.0,,169.0,1,1,1,0,0
e08ef7fb-23eb-29be-aa79-cc41e2b2c689,2026-04-19,1,1,0,0,1,0,0,0,0,0,0,0,17.0,,17.0,17.0,,,1,0,1,0,0
2ad6c899-c22b-8477-5480-cba533a9b97a,2026-04-19,20,14,0,0,14,6,0,0,0,0,0,0,301.55,469.5,230.28571428571,230.28571428571,,,8,1,8,0,0
563f71c5-1148-b938-3c8e-ce179379137d,2026-04-19,2,2,0,0,2,0,0,0,0,0,0,0,227.5,,227.5,227.5,,,2,0,2,0,0
afb1588e-9ed5-93ba-b6b4-5b09178f28cb,2026-04-19,6,1,0,1,2,4,0,0,0,0,0,0,120.0,6.75,348.0,593.0,,104.0,1,0,1,0,0
7030e518-ffcd-942f-5bd7-88468d88d123,2026-04-19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
01e3d1c9-25f8-af6f-9f07-221ca9eaf679,2026-04-19,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
b950741e-e5d5-31e5-b7bd-a2b94c5b2a45,2026-04-19,4,1,0,0,1,3,0,0,0,0,0,0,56.25,21.66666666667,160.0,160.0,,,0,0,0,0,0
6f839a22-bcfd-8a3b-2e70-951c6674d89c,2026-04-19,4,0,0,0,0,4,0,0,0,0,0,0,681.0,681.0,,,,,0,0,0,0,0
a7f32d9d-7ed5-e83b-e100-04b87adeabcd,2026-04-26,27,17,1,8,26,1,3,0,0,2,1,0,410.44444444444,899.0,391.76923076923,319.23529411765,88.0,584.75,2,0,2,0,0
76d780bd-840a-d20b-98e0-d710b1e73125,2026-04-26,16,0,0,0,0,16,0,0,0,0,0,0,151.375,151.375,,,,,0,0,0,0,0
034a44d2-7805-0e84-b7d4-4dcb7f0f244d,2026-04-26,9,0,0,0,0,9,0,0,0,0,0,0,729.88888888889,729.88888888889,,,,,0,0,0,0,0
ca019e9f-64bd-3d7f-8ba9-1117421aea29,2026-04-26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0
8c50c8df-ee9c-c2c5-dcf5-44284d7cdef7,2026-04-26,2,0,0,0,0,2,0,0,0,0,0,0,1.0,1.0,,,,,0,0,0,0,0
78ced8cc-bafa-8ffb-66f7-d4e32a37ad11,2026-04-26,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,,,,,0,0,0,0,0
